step,roll,pitch,yaw,position_n,position_e,position_d,velocity_u,Va,gear_deploy,throttle,elevator
204,-0.33581,-0.00454975,-0.020127,11.5236,-0.180031,0.0116531,12.3969,12.4604,1,0.999965,-0.00407926
205,-0.337059,-0.00470169,-0.0206959,11.6484,-0.184821,0.0116252,12.4583,12.5217,1,0.999966,-0.00377007
206,-0.338296,-0.0048562,-0.0212735,11.7738,-0.189705,0.0115976,12.5195,12.5828,1,0.999968,-0.00428926
207,-0.339522,-0.00501364,-0.0218599,11.8999,-0.194684,0.0115705,12.5806,12.6438,1,0.99997,-0.00385667
208,-0.340737,-0.00517366,-0.0224548,12.0265,-0.199759,0.0115438,12.6416,12.7047,1,0.999971,-0.00451987
209,-0.341941,-0.00533658,-0.0230584,12.1538,-0.204932,0.0115177,12.7025,12.7654,1,0.999972,-0.00392486
210,-0.343134,-0.00550196,-0.0236702,12.2816,-0.210203,0.0114918,12.7632,12.826,1,0.999974,-0.00453992
211,-0.344316,-0.00567023,-0.0242906,12.4101,-0.215573,0.0114666,12.8238,12.8865,1,0.999975,-0.00421915
212,-0.345488,-0.00584086,-0.0249191,12.5391,-0.221045,0.0114417,12.8842,12.9469,1,0.999976,-0.00476912
213,-0.34665,-0.0060142,-0.0255557,12.6688,-0.226619,0.0114175,12.9446,13.0071,1,0.999977,-0.00431856
214,-0.347802,-0.00618987,-0.0262002,12.799,-0.232296,0.0113935,13.0048,13.0672,1,0.999979,-0.00499436
215,-0.348945,-0.0063682,-0.0268527,12.9299,-0.238077,0.0113702,13.0648,13.1271,1,0.99998,-0.00442484
216,-0.350077,-0.0065487,-0.0275127,13.0613,-0.243965,0.0113472,13.1248,13.1869,1,0.999981,-0.00505542
217,-0.351201,-0.00673181,-0.0281805,13.1933,-0.249959,0.0113249,13.1846,13.2466,1,0.999982,-0.00470975
218,-0.352314,-0.00691696,-0.0288555,13.3259,-0.256062,0.0113029,13.2442,13.3062,1,0.999982,-0.00530452
219,-0.353419,-0.00710452,-0.0295379,13.4592,-0.262274,0.0112816,13.3038,13.3656,1,0.999983,-0.00481846
220,-0.354515,-0.00729405,-0.0302273,13.593,-0.268597,0.0112606,13.3632,13.4249,1,0.999984,-0.00548527
221,-0.355603,-0.00748592,-0.0309238,13.7274,-0.275032,0.0112402,13.4225,13.484,1,0.999985,-0.00500056
222,-0.356681,-0.00767958,-0.0316268,13.8623,-0.28158,0.0112203,13.4816,13.543,1,0.999986,-0.00566952
223,-0.357751,-0.00787545,-0.0323367,13.9979,-0.288243,0.0112009,13.5406,13.6019,1,0.999986,-0.0051893
224,-0.358813,-0.00807296,-0.0330527,14.134,-0.295021,0.011182,13.5995,13.6607,1,0.999987,-0.00586151
225,-0.359867,-0.00827254,-0.0337753,14.2708,-0.301916,0.0111637,13.6582,13.7193,1,0.999988,-0.00537934
226,-0.360913,-0.00847361,-0.0345037,14.4081,-0.308929,0.0111457,13.7168,13.7778,1,0.999988,-0.00605213
227,-0.361952,-0.00867661,-0.0352382,14.546,-0.316062,0.0111285,13.7753,13.8362,1,0.999989,-0.00557911
228,-0.362982,-0.00888093,-0.0359781,14.6844,-0.323315,0.0111116,13.8337,13.8944,1,0.999989,-0.00625674
229,-0.364005,-0.00908702,-0.0367239,14.8235,-0.33069,0.0110953,13.8919,13.9525,1,0.99999,-0.00577227
230,-0.365021,-0.00929427,-0.0374746,14.9631,-0.338188,0.0110794,13.9499,14.0104,1,0.99999,-0.00644649
231,-0.366029,-0.00950314,-0.0382308,15.1033,-0.345811,0.0110642,14.0079,14.0682,1,0.999991,-0.00598748
232,-0.36703,-0.00971299,-0.0389916,15.244,-0.353559,0.0110494,14.0657,14.1259,1,0.999991,-0.00667278
233,-0.368025,-0.00992428,-0.0397574,15.3853,-0.361434,0.0110352,14.1233,14.1835,1,0.999992,-0.00617183
234,-0.369012,-0.0101364,-0.0405275,15.5272,-0.369438,0.0110214,14.1809,14.2409,1,0.999992,-0.0068414
235,-0.369993,-0.0103498,-0.0413021,15.6697,-0.37757,0.0110082,14.2383,14.2982,1,0.999992,-0.00642034
236,-0.370966,-0.0105638,-0.0420806,15.8127,-0.385833,0.0109954,14.2955,14.3553,1,0.999993,-0.00712229
237,-0.371934,-0.0107788,-0.0428633,15.9563,-0.394228,0.0109833,14.3527,14.4124,1,0.999993,-0.00655969
238,-0.372895,-0.0109943,-0.0436493,16.1005,-0.402756,0.0109715,14.4097,14.4692,1,0.999994,-0.00720625
239,-0.373849,-0.0112108,-0.0444392,16.2452,-0.411418,0.0109603,14.4665,14.526,1,0.999994,-0.00690328
240,-0.374797,-0.0114275,-0.0452321,16.3905,-0.420216,0.0109495,14.5232,14.5826,1,0.999994,-0.00749023
241,-0.37574,-0.0116449,-0.0460284,16.5363,-0.42915,0.0109394,14.5798,14.6391,1,0.999994,-0.00705239
242,-0.376675,-0.0118624,-0.0468273,16.6827,-0.438222,0.0109296,14.6363,14.6954,1,0.999995,-0.007749
243,-0.377605,-0.0120805,-0.0476291,16.8297,-0.447433,0.0109204,14.6926,14.7516,1,0.999995,-0.0072221
244,-0.378529,-0.0122984,-0.0484332,16.9772,-0.456784,0.0109116,14.7488,14.8077,1,0.999995,-0.00788382
245,-0.379447,-0.0125167,-0.0492398,17.1252,-0.466276,0.0109033,14.8048,14.8636,1,0.999995,-0.00752091
246,-0.380359,-0.0127347,-0.0500482,17.2738,-0.475911,0.0108955,14.8607,14.9194,1,0.999996,-0.00817873
247,-0.381265,-0.0129529,-0.0508588,17.423,-0.48569,0.0108882,14.9165,14.9751,1,0.999996,-0.00766117
248,-0.382165,-0.0131705,-0.0516708,17.5727,-0.495614,0.0108812,14.9721,15.0306,1,0.999996,-0.00832671
249,-0.38306,-0.0133882,-0.0524846,17.7229,-0.505683,0.0108749,15.0276,15.086,1,0.999996,-0.00794826
250,-0.383949,-0.0136052,-0.0532994,17.8737,-0.5159,0.0108688,15.083,15.1413,1,0.999996,-0.00862398
251,-0.384832,-0.013822,-0.0541157,18.025,-0.526265,0.0108633,15.1382,15.1964,1,0.999997,-0.00808556
252,-0.385709,-0.014038,-0.0549325,18.1769,-0.536779,0.0108581,15.1933,15.2514,1,0.999997,-0.00874249
253,-0.386582,-0.0142536,-0.0557505,18.3293,-0.547444,0.0108535,15.2482,15.3062,1,0.999997,-0.00840171
254,-0.387448,-0.0144682,-0.0565687,18.4823,-0.558261,0.0108491,15.303,15.3609,1,0.999997,-0.0090337
255,-0.388309,-0.0146823,-0.0573877,18.6358,-0.569229,0.0108453,15.3577,15.4155,1,0.999997,-0.00854455
256,-0.389164,-0.0148951,-0.0582065,18.7898,-0.580352,0.0108418,15.4122,15.47,1,0.999997,-0.00922004
257,-0.390015,-0.0151073,-0.0590258,18.9444,-0.59163,0.0108388,15.4666,15.5243,1,0.999998,-0.00878692
258,-0.390859,-0.0153181,-0.0598446,19.0994,-0.603063,0.010836,15.5209,15.5784,1,0.999998,-0.00948406
259,-0.391698,-0.0155281,-0.0606636,19.2551,-0.614653,0.0108338,15.575,15.6325,1,0.999998,-0.00894817
260,-0.392531,-0.0157365,-0.0614818,19.4112,-0.626401,0.0108317,15.629,15.6864,1,0.999998,-0.00960394
261,-0.393359,-0.015944,-0.0622997,19.5679,-0.638307,0.0108301,15.6828,15.7401,1,0.999998,-0.00925254
262,-0.39418,-0.0161498,-0.0631167,19.7251,-0.650374,0.0108288,15.7365,15.7937,1,0.999998,-0.00988987
263,-0.394997,-0.0163544,-0.0639332,19.8828,-0.662601,0.010828,15.7901,15.8472,1,0.999998,-0.00938698
264,-0.395808,-0.0165573,-0.0647484,20.0411,-0.67499,0.0108272,15.8435,15.9006,1,0.999998,-0.010054
265,-0.396614,-0.0167589,-0.0655628,20.1999,-0.687542,0.010827,15.8968,15.9538,1,0.999998,-0.00963601
266,-0.397413,-0.0169585,-0.0663757,20.3592,-0.700257,0.0108269,15.95,16.0069,1,0.999998,-0.0103356
267,-0.398208,-0.0171567,-0.0671876,20.519,-0.713137,0.0108273,16.003,16.0598,1,0.999998,-0.00976068
268,-0.398996,-0.0173529,-0.0679977,20.6793,-0.726183,0.0108278,16.0559,16.1126,1,0.999999,-0.0103971
269,-0.39978,-0.0175476,-0.0688065,20.8402,-0.739394,0.0108287,16.1086,16.1653,1,0.999999,-0.0101033
270,-0.400556,-0.01774,-0.0696135,21.0015,-0.752773,0.0108297,16.1612,16.2178,1,0.999999,-0.0106633
271,-0.401328,-0.0179309,-0.070419,21.1634,-0.76632,0.0108311,16.2137,16.2702,1,0.999999,-0.0102374
272,-0.402093,-0.0181194,-0.0712224,21.3258,-0.780036,0.0108326,16.266,16.3224,1,0.999999,-0.0109301
273,-0.402854,-0.0183063,-0.0720242,21.4887,-0.793922,0.0108345,16.3182,16.3745,1,0.999999,-0.0103551
274,-0.403607,-0.0184908,-0.0728236,21.6521,-0.807978,0.0108364,16.3703,16.4265,1,0.999999,-0.0109875
275,-0.404356,-0.0186735,-0.0736213,21.816,-0.822206,0.0108387,16.4222,16.4784,1,0.999999,-0.0106793
276,-0.405098,-0.0188538,-0.0744166,21.9804,-0.836606,0.010841,16.474,16.5301,1,0.999999,-0.0112435
277,-0.405834,-0.0190321,-0.07521,22.1453,-0.851178,0.0108436,16.5256,16.5816,1,0.999999,-0.0108
278,-0.406564,-0.0192079,-0.0760008,22.3107,-0.865925,0.0108463,16.5771,16.6331,1,0.999999,-0.0114815
279,-0.407289,-0.0193819,-0.0767897,22.4767,-0.880845,0.0108492,16.6285,16.6844,1,0.999999,-0.0109229
280,-0.408007,-0.0195532,-0.0775758,22.6431,-0.895941,0.0108521,16.6797,16.7355,1,0.999999,-0.0115574
281,-0.408719,-0.0197226,-0.07836,22.81,-0.911213,0.0108554,16.7308,16.7865,1,0.999999,-0.0112033
282,-0.409424,-0.0198893,-0.0791414,22.9774,-0.926661,0.0108586,16.7817,16.8374,1,0.999999,-0.0118057
283,-0.410124,-0.0200539,-0.0799207,23.1453,-0.942286,0.010862,16.8326,16.8882,1,0.999999,-0.0113038
284,-0.410817,-0.0202159,-0.0806972,23.3137,-0.958089,0.0108654,16.8832,16.9388,1,0.999999,-0.0119575
285,-0.411505,-0.020376,-0.0814716,23.4826,-0.974071,0.010869,16.9338,16.9892,1,0.999999,-0.0114885
286,-0.412185,-0.0205332,-0.0822432,23.652,-0.990232,0.0108725,16.9842,17.0396,1,0.999999,-0.0121536
287,-0.41286,-0.0206884,-0.0830126,23.8218,-1.00657,0.0108763,17.0344,17.0898,1,0.999999,-0.0116197
288,-0.413527,-0.0208409,-0.0837791,23.9922,-1.02309,0.0108799,17.0846,17.1398,1,0.999999,-0.0122576
289,-0.414189,-0.0209913,-0.0845436,24.163,-1.03979,0.0108838,17.1346,17.1898,1,0.999999,-0.0118357
290,-0.414844,-0.021139,-0.0853052,24.3343,-1.05668,0.0108875,17.1844,17.2396,1,1,-0.0124955
291,-0.415492,-0.0212846,-0.0860647,24.5061,-1.07374,0.0108914,17.2341,17.2892,1,1,-0.011907
292,-0.416134,-0.0214274,-0.0868214,24.6784,-1.09099,0.0108951,17.2837,17.3387,1,1,-0.01252
293,-0.416769,-0.0215683,-0.087576,24.8512,-1.10842,0.010899,17.3332,17.3881,1,1,-0.0121846
294,-0.417397,-0.0217064,-0.0883279,25.0244,-1.12604,0.0109027,17.3825,17.4374,1,1,-0.0127363
295,-0.41802,-0.0218425,-0.0890777,25.1981,-1.14384,0.0109066,17.4316,17.4865,1,1,-0.0122632
296,-0.418634,-0.0219759,-0.0898249,25.3723,-1.16182,0.0109102,17.4807,17.5354,1,1,-0.0129183
297,-0.419243,-0.0221073,-0.0905701,25.5469,-1.17999,0.010914,17.5296,17.5843,1,1,-0.0123595
298,-0.419844,-0.0222359,-0.0913127,25.7221,-1.19834,0.0109176,17.5783,17.633,1,1,-0.0129793
299,-0.42044,-0.0223628,-0.0920534,25.8977,-1.21688,0.0109213,17.627,17.6815,1,1,-0.0125705
300,-0.421027,-0.0224869,-0.0927916,26.0737,-1.23561,0.0109247,17.6755,17.73,1,1,-0.0131898
301,-0.421609,-0.0226091,-0.0935281,26.2503,-1.25453,0.0109283,17.7238,17.7783,1,1,-0.0126226
302,-0.422183,-0.0227286,-0.0942621,26.4272,-1.27363,0.0109315,17.772,17.8264,1,1,-0.0132358
303,-0.422751,-0.0228464,-0.0949945,26.6047,-1.29292,0.0109349,17.8201,17.8744,1,1,-0.0128302
304,-0.423311,-0.0229616,-0.0957245,26.7826,-1.3124,0.010938,17.8681,17.9223,1,1,-0.0134361
305,-0.423865,-0.023075,-0.0964531,26.961,-1.33206,0.0109411,17.9159,17.9701,1,1,-0.0128746
306,-0.424411,-0.0231859,-0.0971794,27.1399,-1.35192,0.010944,17.9636,18.0177,1,1,-0.0134869
307,-0.424952,-0.0232951,-0.0979043,27.3191,-1.37197,0.0109469,18.0111,18.0652,1,1,-0.013059
308,-0.425484,-0.0234019,-0.0986271,27.4989,-1.3922,0.0109495,18.0585,18.1125,1,1,-0.0136808
309,-0.42601,-0.0235069,-0.0993488,27.6791,-1.41263,0.0109522,18.1058,18.1597,1,1,-0.0130914
310,-0.426529,-0.0236096,-0.100068,27.8598,-1.43324,0.0109545,18.1529,18.2068,1,1,-0.0136899
311,-0.427042,-0.0237108,-0.100787,28.0409,-1.45405,0.0109569,18.1999,18.2538,1,1,-0.0133013
312,-0.427547,-0.0238096,-0.101504,28.2224,-1.47505,0.010959,18.2468,18.3006,1,1,-0.0138697
313,-0.428045,-0.0239068,-0.102219,28.4045,-1.49624,0.0109611,18.2936,18.3473,1,1,-0.0133335
314,-0.428536,-0.0240019,-0.102933,28.5869,-1.51763,0.0109628,18.3402,18.3938,1,1,-0.0139502
315,-0.429021,-0.0240955,-0.103647,28.7698,-1.5392,0.0109646,18.3866,18.4402,1,1,-0.0134537
316,-0.429499,-0.024187,-0.104358,28.9532,-1.56097,0.010966,18.433,18.4865,1,1,-0.0140849
317,-0.42997,-0.0242771,-0.105069,29.1369,-1.58293,0.0109675,18.4792,18.5326,1,1,-0.0135121
318,-0.430434,-0.024365,-0.105779,29.3212,-1.60509,0.0109686,18.5253,18.5787,1,1,-0.0141119
319,-0.430891,-0.0244518,-0.106488,29.5058,-1.62744,0.0109697,18.5712,18.6245,1,1,-0.013673
320,-0.431341,-0.0245365,-0.107196,29.6909,-1.64998,0.0109704,18.617,18.6703,1,1,-0.0142824
321,-0.431785,-0.02462,-0.107903,29.8765,-1.67272,0.0109712,18.6627,18.7159,1,1,-0.0136827
322,-0.432222,-0.0247016,-0.10861,30.0625,-1.69566,0.0109715,18.7082,18.7614,1,1,-0.0142695
323,-0.432653,-0.0247821,-0.109316,30.2489,-1.71879,0.0109719,18.7536,18.8067,1,1,-0.0138699
324,-0.433076,-0.0248606,-0.110021,30.4357,-1.74211,0.0109719,18.7989,18.8519,1,1,-0.0144276
325,-0.433493,-0.0249382,-0.110726,30.623,-1.76563,0.0109719,18.8441,18.897,1,1,-0.0138808
326,-0.433903,-0.0250139,-0.11143,30.8107,-1.78935,0.0109715,18.8891,18.942,1,1,-0.0144864
327,-0.434307,-0.0250887,-0.112134,30.9988,-1.81326,0.0109712,18.934,18.9868,1,1,-0.0139816
328,-0.434704,-0.0251617,-0.112838,31.1874,-1.83737,0.0109704,18.9787,19.0315,1,1,-0.0146028
329,-0.435095,-0.0252339,-0.113541,31.3764,-1.86168,0.0109697,19.0234,19.076,1,1,-0.0140187
330,-0.435479,-0.0253044,-0.114244,31.5658,-1.88618,0.0109685,19.0678,19.1205,1,1,-0.0146077
331,-0.435858,-0.0253742,-0.114948,31.7556,-1.91089,0.0109674,19.1122,19.1648,1,1,-0.0141641
332,-0.436229,-0.0254423,-0.11565,31.9458,-1.93579,0.0109658,19.1564,19.2089,1,1,-0.0147594
333,-0.436595,-0.0255096,-0.116354,32.1365,-1.96089,0.0109643,19.2005,19.253,1,1,-0.0141569
334,-0.436954,-0.0255754,-0.117056,32.3276,-1.98619,0.0109624,19.2445,19.2969,1,1,-0.0147368
335,-0.437307,-0.0256407,-0.11776,32.5191,-2.01168,0.0109605,19.2884,19.3406,1,1,-0.0143194
336,-0.437654,-0.0257043,-0.118463,32.711,-2.03738,0.0109582,19.3321,19.3843,1,1,-0.0148797
337,-0.437995,-0.0257674,-0.119166,32.9033,-2.06328,0.010956,19.3757,19.4278,1,1,-0.0143126
338,-0.438329,-0.025829,-0.11987,33.0961,-2.08938,0.0109533,19.4191,19.4712,1,1,-0.0149049
339,-0.438659,-0.0258902,-0.120574,33.2892,-2.11567,0.0109507,19.4624,19.5144,1,1,-0.0144167
340,-0.438981,-0.0259499,-0.121278,33.4828,-2.14217,0.0109476,19.5056,19.5576,1,1,-0.0150396
341,-0.439299,-0.0260092,-0.121983,33.6767,-2.16887,0.0109446,19.5487,19.6006,1,1,-0.0144061
342,-0.43961,-0.0260671,-0.122688,33.8711,-2.19577,0.0109412,19.5916,19.6434,1,1,-0.0149709
343,-0.439916,-0.0261247,-0.123393,34.0659,-2.22288,0.0109378,19.6344,19.6862,1,1,-0.0145986
344,-0.440215,-0.0261809,-0.124099,34.261,-2.25018,0.0109341,19.6771,19.7288,1,1,-0.0150992
345,-0.44051,-0.0262367,-0.124806,34.4566,-2.27769,0.0109303,19.7197,19.7713,1,1,-0.0145928
346,-0.440798,-0.0262912,-0.125513,34.6526,-2.3054,0.0109262,19.7621,19.8136,1,1,-0.0152065
347,-0.441082,-0.0263455,-0.12622,34.849,-2.33331,0.0109222,19.8044,19.8558,1,1,-0.0145969
348,-0.44136,-0.0263985,-0.126928,35.0457,-2.36143,0.0109176,19.8466,19.898,1,1,-0.0151693
349,-0.441633,-0.0264514,-0.127637,35.2429,-2.38975,0.0109132,19.8886,19.9399,1,1,-0.0147457
350,-0.4419,-0.0265029,-0.128346,35.4405,-2.41828,0.0109084,19.9305,19.9818,1,1,-0.0152986
351,-0.442162,-0.0265542,-0.129056,35.6384,-2.44701,0.0109037,19.9723,20.0235,1,1,-0.0147259
352,-0.442418,-0.0266044,-0.129767,35.8367,-2.47595,0.0108985,20.014,20.0651,1,1,-0.0153118
353,-0.442671,-0.0266544,-0.130478,36.0355,-2.50509,0.0108935,20.0555,20.1065,1,1,-0.0148167
354,-0.442917,-0.0267032,-0.13119,36.2346,-2.53444,0.010888,20.097,20.1479,1,1,-0.015433
355,-0.443159,-0.0267518,-0.131903,36.4341,-2.56399,0.0108826,20.1382,20.1891,1,1,-0.0147959
356,-0.443395,-0.0267993,-0.132616,36.634,-2.59375,0.0108768,20.1794,20.2302,1,1,-0.0153556
357,-0.443628,-0.0268467,-0.133331,36.8343,-2.62372,0.0108711,20.2204,20.2712,1,1,-0.0149745
358,-0.443854,-0.026893,-0.134045,37.0349,-2.65389,0.0108651,20.2614,20.312,1,1,-0.0154734
359,-0.444077,-0.026939,-0.134761,37.236,-2.68427,0.0108591,20.3021,20.3527,1,1,-0.0149575
360,-0.444294,-0.0269841,-0.135478,37.4374,-2.71486,0.0108527,20.3428,20.3933,1,1,-0.015564
361,-0.444507,-0.027029,-0.136195,37.6392,-2.74566,0.0108464,20.3833,20.4337,1,1,-0.014958
362,-0.444715,-0.0270728,-0.136913,37.8414,-2.77667,0.0108397,20.4237,20.4741,1,1,-0.0155286
363,-0.44492,-0.0271166,-0.137632,38.0439,-2.80789,0.0108331,20.464,20.5143,1,1,-0.0150853
364,-0.445118,-0.0271593,-0.138351,38.2469,-2.83931,0.0108261,20.5042,20.5544,1,1,-0.0156503
365,-0.445314,-0.0272019,-0.139071,38.4501,-2.87095,0.0108193,20.5442,20.5944,1,1,-0.0150533
366,-0.445504,-0.0272434,-0.139792,38.6538,-2.9028,0.010812,20.5842,20.6342,1,1,-0.0156266
367,-0.445691,-0.0272849,-0.140514,38.8579,-2.93486,0.0108049,20.624,20.6739,1,1,-0.0151638
368,-0.445872,-0.0273253,-0.141236,39.0623,-2.96713,0.0107974,20.6636,20.7135,1,1,-0.0157484
369,-0.44605,-0.0273656,-0.14196,39.267,-2.99961,0.01079,20.7032,20.753,1,1,-0.0151261
370,-0.446223,-0.0274048,-0.142683,39.4722,-3.0323,0.0107822,20.7426,20.7923,1,1,-0.0156886
371,-0.446393,-0.0274442,-0.143408,39.6777,-3.06521,0.0107745,20.7819,20.8316,1,1,-0.015269
372,-0.446558,-0.0274823,-0.144133,39.8835,-3.09833,0.0107665,20.8211,20.8707,1,1,-0.0158024
373,-0.44672,-0.0275204,-0.14486,40.0898,-3.13166,0.0107586,20.8601,20.9096,1,1,-0.0152372
374,-0.446877,-0.0275574,-0.145586,40.2963,-3.16521,0.0107502,20.8991,20.9485,1,1,-0.0158215
375,-0.447031,-0.0275945,-0.146314,40.5033,-3.19897,0.0107421,20.9379,20.9872,1,1,-0.0152946
376,-0.447179,-0.0276305,-0.147042,40.7106,-3.23294,0.0107335,20.9766,21.0259,1,1,-0.0158937
377,-0.447326,-0.0276664,-0.147771,40.9182,-3.26713,0.0107251,21.0152,21.0644,1,1,-0.0152966
378,-0.447467,-0.0277013,-0.148501,41.1263,-3.30154,0.0107163,21.0536,21.1027,1,1,-0.0158676
379,-0.447605,-0.0277362,-0.149231,41.3346,-3.33616,0.0107076,21.092,21.141,1,1,-0.0153967
380,-0.447739,-0.0277699,-0.149962,41.5433,-3.371,0.0106986,21.1302,21.1791,1,1,-0.0159836
381,-0.44787,-0.0278037,-0.150694,41.7524,-3.40605,0.0106897,21.1683,21.2171,1,1,-0.0153517
382,-0.447996,-0.0278363,-0.151426,41.9618,-3.44132,0.0106803,21.2062,21.255,1,1,-0.0159082
383,-0.44812,-0.0278691,-0.152159,42.1716,-3.47681,0.0106712,21.2441,21.2928,1,1,-0.0154974
384,-0.448239,-0.0279007,-0.152892,42.3817,-3.51252,0.0106617,21.2818,21.3305,1,1,-0.0160139
385,-0.448356,-0.0279322,-0.153627,42.5921,-3.54844,0.0106523,21.3194,21.368,1,1,-0.0154614
386,-0.448468,-0.0279627,-0.154361,42.8029,-3.58459,0.0106425,21.3569,21.4054,1,1,-0.0160484
387,-0.448577,-0.0279932,-0.155097,43.014,-3.62095,0.0106329,21.3943,21.4427,1,1,-0.0154896
388,-0.448682,-0.0280226,-0.155833,43.2255,-3.65753,0.0106229,21.4316,21.4799,1,1,-0.0160738
389,-0.448785,-0.0280521,-0.15657,43.4373,-3.69434,0.010613,21.4687,21.5169,1,1,-0.0155259
390,-0.448883,-0.0280804,-0.157306,43.6495,-3.73136,0.0106028,21.5057,21.5539,1,1,-0.0161141
391,-0.448979,-0.0281088,-0.158045,43.8619,-3.76861,0.0105927,21.5426,21.5907,1,1,-0.0155454
392,-0.44907,-0.028136,-0.158783,44.0748,-3.80607,0.0105822,21.5794,21.6274,1,1,-0.016125
393,-0.449159,-0.0281634,-0.159522,44.2879,-3.84376,0.0105719,21.6161,21.664,1,1,-0.0155928
394,-0.449243,-0.0281896,-0.160261,44.5014,-3.88167,0.0105612,21.6526,21.7005,1,1,-0.0161865
395,-0.449326,-0.0282158,-0.161002,44.7152,-3.9198,0.0105507,21.6891,21.7368,1,1,-0.0155868
396,-0.449404,-0.0282409,-0.161742,44.9294,-3.95816,0.0105397,21.7254,21.7731,1,1,-0.0161534
397,-0.44948,-0.0282662,-0.162483,45.1438,-3.99674,0.0105289,21.7616,21.8092,1,1,-0.0156749
398,-0.449552,-0.0282903,-0.163225,45.3586,-4.03554,0.0105178,21.7977,21.8452,1,1,-0.0162601
399,-0.449621,-0.0283144,-0.163968,45.5737,-4.07457,0.0105068,21.8337,21.8811,1,1,-0.0156197
400,-0.449686,-0.0283374,-0.16471,45.7892,-4.11382,0.0104954,21.8695,21.9169,1,1,-0.0161694
401,-0.44975,-0.0283607,-0.165454,46.0049,-4.1533,0.0104841,21.9053,21.9525,1,1,-0.0157617
402,-0.449809,-0.0283827,-0.166198,46.221,-4.193,0.0104726,21.9409,21.9881,1,1,-0.0162645
403,-0.449865,-0.0284048,-0.166943,46.4374,-4.23293,0.0104611,21.9764,22.0235,1,1,-0.0157175
404,-0.449918,-0.0284258,-0.167688,46.6542,-4.27308,0.0104491,22.0118,22.0577,1,0.951229,-0.0163033
405,-0.449969,-0.028447,-0.168434,46.8712,-4.31346,0.0104366,22.046,22.0865,1,0.904837,-0.015722
406,-0.450013,-0.0284671,-0.16918,47.0884,-4.35404,0.0104221,22.0747,22.1096,1,0.860708,-0.016294
407,-0.450048,-0.0284874,-0.169927,47.3058,-4.39483,0.0104059,22.0978,22.1274,1,0.818731,-0.0157744
408,-0.45007,-0.0285065,-0.170674,47.5233,-4.43581,0.0103877,22.1155,22.1402,1,0.778801,-0.0163706
409,-0.450078,-0.0285259,-0.171423,47.7409,-4.47698,0.0103685,22.1283,22.1485,1,0.740818,-0.0157381
410,-0.450066,-0.0285442,-0.172171,47.9585,-4.51833,0.0103482,22.1366,22.1527,1,0.704688,-0.0162893
411,-0.450037,-0.028563,-0.17292,48.1761,-4.55985,0.0103281,22.1407,22.1531,1,0.67032,-0.0158607
412,-0.449985,-0.0285808,-0.17367,48.3937,-4.60153,0.0103083,22.1412,22.1503,1,0.637628,-0.0163821
413,-0.449913,-0.0285989,-0.17442,48.6112,-4.64337,0.0102898,22.1383,22.1443,1,0.606531,-0.0158085
414,-0.449816,-0.0286164,-0.175171,48.8285,-4.68536,0.0102725,22.1324,22.1357,1,0.57695,-0.0163825
415,-0.449698,-0.0286345,-0.175922,49.0458,-4.72751,0.0102575,22.1237,22.1245,1,0.548812,-0.0158438
416,-0.449555,-0.0286519,-0.176674,49.2629,-4.76979,0.0102443,22.1125,22.1111,1,0.522046,-0.0164316
417,-0.44939,-0.0286699,-0.177427,49.4798,-4.81222,0.0102337,22.0991,22.0957,1,0.496585,-0.0158297
418,-0.449201,-0.0286874,-0.17818,49.6965,-4.85478,0.0102253,22.0837,22.0787,1,0.472367,-0.0163925
419,-0.44899,-0.0287057,-0.178934,49.9131,-4.89748,0.0102198,22.0667,22.0604,1,0.449329,-0.0159052
420,-0.448756,-0.0287234,-0.179688,50.1294,-4.9403,0.0102165,22.0484,22.0411,1,0.427415,-0.0164914
421,-0.448502,-0.028742,-0.180444,50.3455,-4.98325,0.0102162,22.0292,22.0218,1,0.40657,-0.0158414
422,-0.448225,-0.0287601,-0.1812,50.5613,-5.02633,0.0102182,22.0099,22.0026,1,0.386741,-0.0163853
423,-0.447931,-0.0287792,-0.181957,50.777,-5.06953,0.010223,21.9906,21.9834,1,0.41665,-0.0159853
424,-0.447617,-0.0287978,-0.182714,50.9924,-5.11287,0.0102298,21.9714,21.9641,1,0.4451,-0.0164732
425,-0.447287,-0.0288172,-0.183472,51.2076,-5.15632,0.0102388,21.9522,21.945,1,0.472163,-0.0159379
426,-0.44694,-0.0288363,-0.18423,51.4226,-5.1999,0.0102492,21.933,21.9262,1,0.497906,-0.0165273
427,-0.44658,-0.0288562,-0.18499,51.6374,-5.24361,0.0102616,21.9142,21.9091,1,0.522393,-0.0159183
428,-0.446208,-0.0288756,-0.18575,51.8519,-5.28745,0.0102753,21.8971,21.8938,1,0.545687,-0.0164788
429,-0.445828,-0.0288959,-0.18651,52.0663,-5.33141,0.0102907,21.8818,21.8803,1,0.567844,-0.0160049
430,-0.44544,-0.0289157,-0.187271,52.2806,-5.37552,0.010307,21.8684,21.8686,1,0.58892,-0.0165772
431,-0.445048,-0.0289361,-0.188033,52.4947,-5.41976,0.0103245,21.8567,21.8587,1,0.608969,-0.015945
432,-0.444651,-0.0289559,-0.188795,52.7087,-5.46414,0.0103422,21.8468,21.8506,1,0.62804,-0.0164964
433,-0.444255,-0.0289765,-0.189558,52.9226,-5.50866,0.0103605,21.8387,21.8442,1,0.64618,-0.016066
